feature	kingdom	phylum	class	order	family	genus	species
f64d10602c6d60b20800132c5d9282dc	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
b80f535f5205455b130555116321caca	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
2c892e959b4e90ff59ccc31cd967b5e4	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Onthenecus	na
9024385e642ee320ebed9e1a7afa8178	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Limiplasma	Limiplasma_merdipullorum
ec89873505820d629e968af47dd1100f	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Limiplasma	Limiplasma_merdipullorum
bf5506d5a36c0021795fb0f6235c454b	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
93a087e4a2e1e349a4fda42a6f646d1a	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
77872fd71a18251ca4c8337fa15899e5	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
0ee884440dd2f38f1679a78cc76c24d8	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
b314bc51f87d205521fdc741bf5daa5d	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	na
240de20a1cd8376b6a980c49c446f9bb	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
afee7d2d1bbca392b560dae3563a9951	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
4079f809e79236455d43ffe7ea078ac4	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
6bfb789d52762b2831a05bd9df3a79c7	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
bc5672dc528d43c12785fe43f3869877	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
4831b903bf5d3fbd612e10bcaef5f806	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
01ddced26d45fea935dc1cdb3092a600	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
bd971b7681716f073d421673ffb63746	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Onthenecus	na
9d2ea2e4b754151dae83b2ec010bd20f	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Onthenecus	na
41d568063bf922bd04a91165900c299c	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
3571a2674d162ce00778a38492223890	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
ea2f596f3b9ed62a46f14575e7f41e44	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
5d594b02b90aa4970445f8a9eaf18522	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
acf2d8fd0f0e6891dcd4b73322df27fb	Bacteria	na	na	na	na	na	na
b6225d2d4b988f2ab70e87f978761de0	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
9ecf65ee366d7f90b4cfe80b1311a3c6	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
0e86d19983fe4111609985a087bd950b	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
248f94fb6d060c2b377c6a7e91be734c	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
e488c322bd7eb3a1932589fa08f6e470	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
323a79db30a68b833f9106c4d9bd23b8	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
dd73349d4401df67f8a04a5942cbcca5	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
b7ffa864050e482d6082e74d29c1fb56	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
f081279b6ec25e6026c8580f41c24edd	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	na	na	na
57235614b485eb6593f3927963b6e3ea	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
d3817596bb1b135303acb6813b40c9af	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
0ba32fa3b0c617b201afab9529b62612	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
79643aa385e19cd0773026b367b1f9c9	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
204b9bc2550ee104cce42713692478d4	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
2f0ee3bf841c80c1ea4d37e7416a6982	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
8b19e8b6d1f81d78b94ede83fc81b9f9	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
7ef74c88436aa856568f2af089d8becf	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
3d0aa083716da2dfb9f5ec9bb4f44e07	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
23793375772e035d48e9754f8a2feb2a	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
aca78e187e07c86564046d12df89ca52	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
a0aaafeb72a7ea18670b1df10011f97b	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-917	CAG-349	CAG-349_sp003539515
13a9b7573a2f883be1714dd31b115b1d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	na	na
98619e51197f34e0b44c0e0ee05de269	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D_saccharophilum
0caf8a36e36c7c47bdf04de8956f0ca7	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
76351940322e1ec8d9416319e341f25a	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
7b3b36f6c3f38578a0e61556c73654f3	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
cdf0f7d8d63a443bc0012921e1a193f6	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
4a8f84c183348336cc0eed1ded3f5d86	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
e79f36f39884d77b543015ad2d108d21	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
76bbd9e052a3b84a9906c9eb37de9622	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
924bb053a10618e758d1beb1af568919	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
b9c6883c956071b1bb08ac5073b17a3e	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
a83f6e9700e74c8ecd1dfd9e9c804043	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp900320795
c17dd3d9bc4f964a86de69ad873247a0	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
7a984afd067d2e77db7140e2bc76d302	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
3db48bfbf1e69cdc3d903636875e107c	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
54cb4d4b0449251a5338ba23fb587d1d	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
4bee52822c330d1f7963466d85f6e96a	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
c383b38bfca1d6232a0ce3fc8389f198	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	UBA3207	na
841e806c73c2fb99f1c303dfe2da9431	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	UBA2450	na
a70a2014d71b370c19d3562bf4d74966	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
94cf1e17361c1ff8ee70998f987af663	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
2c8d56b63e3692c3e754f4b99b7419d0	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
3f09ef61b374a01a895f9432fb42719d	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Limiplasma	Limiplasma_merdipullorum
981bb4a5f4e4d6329682957ee2444b56	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
24530068f7eb4a819686b1cd639b217c	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Limiplasma	Limiplasma_merdipullorum
6a0e0c7343f76e0c64b4b16268aa19f1	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Limiplasma	Limiplasma_merdipullorum
5719d71bae7a5a0fff47efd997dcb684	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Limiplasma	Limiplasma_merdipullorum
f9a244ab5091fb2601a3eecf0ec5580a	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Limiplasma	Limiplasma_merdipullorum
40b94b4c934b917daa92dfdc1580b598	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	Limiplasma	Limiplasma_merdipullorum
ad99d61b1cca3cf61033ddd511e31669	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	WRKY01	WRKY01_sp009777895
cb0ef1adc96fb039f2237f21abe660cf	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
d219c5f75c3339258ab7e5389869e8cb	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
263eb870809644d45465bb7a8ab2702a	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
f159e4bed4a2aa1e4add9a3d133ec57c	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
d505ec4a32189ec2c5f39e3074bf3a37	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
a84c1e4954b90ff4cae47bc1177649f7	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
5e1b7dca33582a470523cb814e94d510	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	na	na
3a97e9bc2acffa8094fb456d8bd91f5d	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	na	na
232d820b12a68e773229aed546505b47	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
c5157d8289766bb713fbe156eb1541a6	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
b6859f6e8d55c487b637220c5e2f10d0	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
c810d6c4f987233b3435a08ac6967511	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
2a583dc3137d9f519a99954a666d634e	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	na
aafe68b1355245223e7e78c43450e27d	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
0e9b9464f6bbf05d76a98d60a4139d18	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Butyrivibrio_A_168226	na
89a844c09fdc438cc13fefdc5eabc615	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	na
cc06b2f60acc8ac7c1d2c1b1a8928a9d	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	na	na
960e7ecef32beb6662cc2af304080113	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
fc70b3755b740ddf77e37ba6d9b3464b	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
2e7dd711f1ae9b80308ae06ec1b62ccf	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
8a04464c4a83a8c16aff116e8e4adc59	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
4fec6e324de88cae745e61b539d29bb5	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
9f53a105c679de5100c75b6138d18cdf	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
c229bb9906f6dfdc49ede2f07ed97859	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	na	na	na
5ff32f75cf6190238637579e94c450b9	Bacteria	na	na	na	na	na	na
7575213dbeb08525dfce5a50d54ec769	Bacteria	na	na	na	na	na	na
0f112466d582de61558bfafda7d6fb33	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-138	Aphodomorpha	Aphodomorpha_intestinavium
ec3d652cde42df8d1ffb263d04f6c0eb	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
682679b7ae50f16e617b0450fc93d5f3	Bacteria	Firmicutes_C	Negativicutes	na	na	na	na
dbf03dfae79623ee1802b017c560bfc8	Bacteria	Firmicutes_C	Negativicutes	na	na	na	na
3705a67be67cbbae617203c5775d20f3	Bacteria	Firmicutes_C	Negativicutes	na	na	na	na
e819b802bbf8cc575bfa65a4f8ef29e8	Bacteria	Firmicutes_C	Negativicutes	na	na	na	na
2a045597aa566b219687b43b825c3981	Bacteria	Firmicutes_C	Negativicutes	na	na	na	na
b7024e4d76e2ee673e4a364b476f9847	Bacteria	Firmicutes_C	Negativicutes	na	na	na	na
db290f6fd55fe16cee7b602b7cc99ea2	Bacteria	Firmicutes_C	Negativicutes	na	na	na	na
a0dadb7462967f7a2633671338125639	Bacteria	Firmicutes_C	Negativicutes	na	na	na	na
24c10f491248812a4cf62dc53cb35a21	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	na	na	na
cc96e5c9931c256df8408d8273287f6e	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	na	na
aa9e032ef234fc150ee676eec4bef90d	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	na	na
ec56fad78fc8a686c7d6df4543a46a06	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	na	na
81ab1163a2bddf3fed6c7bd7fc682d9d	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	na	na	na
6895e29409a41c05736302b4ecfee3ea	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	na	na
88bc9ad689725fcef093b5236d8f146f	Bacteria	Firmicutes_D	Bacilli	na	na	na	na
8d8e8a84e62023c8d91d834812016cba	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	na	na	na
3f8f5c9ab15eb923ca1aeff0e52a2173	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	na
49a1f2ae7f7d4cb69298acc8afe1f4ac	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	na	na
568babfd81403477ff14f1bc52ca8830	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	na	na	na
5b307a729fa6a27a02a7a1c164adce47	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	na	na
2dcacfdba480ff5cd88802bb38ba96aa	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	na	na
8a2cf00d05c4e932d5913825a138afbe	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_A	Paenibacillus_A_turicensis
e805e2bb27d04957ce8f0d6c3070442a	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366882	na
b338ac125370acd1d6b8875c43aad4d4	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	Cohnella_suwonensis
f385e5e34120d845bfe89268fa5ca55b	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	na	na
11d9bbe8942797b38f131e44f1341187	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	na	na	na
ec356b7209639ce3699551364ca0e819	Bacteria	Firmicutes_D	Bacilli	na	na	na	na
c3967d3ac769b9be97ed8f233119a1f5	Bacteria	Firmicutes_D	Bacilli	na	na	na	Ammoniphilus_oxalivorans
991b5f1fcc531352445d3b9599e7343e	Bacteria	Firmicutes_D	Bacilli	na	na	na	Ammoniphilus_oxalivorans
f18facec74d4fadee6c8e0a1fb4eec3e	Bacteria	Firmicutes_D	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus_B_362085	na
d8c4fe6fbe8af9c469eb717fb23c3852	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	na	na
5d07a144efe3c66df0264cc444261909	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_Z_364416	na
cc690e7b36cda849f3563df11d510d15	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_O	Paenibacillus_O_wooponensis
50f74f37d3217726faaa43bab88fdccb	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_D_364430	na
e4e6cb195f9ac680509042c0eaa7541a	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	na	na	na
dc1f4e46b6442757f29b22e25be242d0	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_T	na
eb18f1283f7b532ac6582eb66775e7d6	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_T	na
5e7ef7ef988e84ac788c03738dabf862	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_Z_364416	Paenibacillus_Z_364416_panaciterrae
6dc7c8d39a4fdc591c9313d0dea211f1	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	na	na	na
06951abaa3f3ba8e8a5a46e509160daf	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	Paenibacillus_C_pinisoli
6d7e1e3c2a7a14e077036f66ebe999ae	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	na	na
afecf7aeb27f753c67d8361601e48a8e	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	na
8ea21bef654efdb2ed155cd0f1818a5d	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884_cellulositrophicus_A
646b2a90d1c2bf8bb196a70312afc380	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	na
737e3a56f81f3b8e7efada9d734274c6	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	Paenibacillus_V	na
269e7251e20aa748bb881a85cb87bffe	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	na	na
ea7e89c602d79a92761a86c869bf08cc	Bacteria	Firmicutes_D	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus_D	Brevibacillus_D_thermoruber
34fa7396c9624ee8717f2cf7d537e466	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	na	na
0606bfc6218cca239c4be543e7c3b301	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	Cohnella_pontilimi
f7810ca5c41718c23f50ead65457aea7	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	Cohnella_pontilimi
7e1d2344cf8b1d173db64dd330f975e0	Bacteria	Firmicutes_D	Bacilli	Thermoactinomycetales_367745	Thermoactinomycetaceae	na	na
212eece368fe1a06f3cd58b4064afb1e	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884_brasilensis
731d110e94901464c9c8f6c114cc8629	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	na
f1e7e2e3f2364e3bd81cc660fee46f6a	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	na	na
b4d0c66c1ae0e519a36b73e4ab55cdb0	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	na	na
ee2f1b6a5b5abe040f3b0750db8978eb	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	na	na	na
557dedbce4e86322351fd51f3588da8a	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	na	na
bc26f0e6970743988124262ff7ebc296	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	na
f3d480291f589c4713265dc3ac5b94e6	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	VKM-B-2647	VKM-B-2647_sp000829455
c62196c3b420bf75596056ec14889985	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	na	na
e327d5a075c26948406e107ffa7f501c	Bacteria	Firmicutes_D	Bacilli	Bacillales_D_310495	Halobacillaceae	na	na
702b9950dff3810956403a2fb4809bcd	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	Cohnella_pontilimi
652fe3721b34416ac81a8f1d338a14b1	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	R196	na
ad17968e33e7aae1a2a599b37ddc668e	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	na	na	na
779123a84d2a24d64e7dfa8bb5f83f63	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	na
c3d25ecf123cec712dd033b7cb287ca1	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	na
3b369371e8a4b880ee2d7a1489eccd39	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	YIM-B00363	Paenibacillus_AE	Paenibacillus_AE_antri
428bd47b00c05a9dfad9add368a09301	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	Paenibacillus_V	na
4514d88da7de707d199f980dd6d715f8	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	na	na	na
5bea6c926df5827d39352e54982a0d31	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	na	na	na
42be3b9343a0435473de63838e30349b	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	na
b7c7817b0a675ab4b7d57943c937681d	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	Cohnella_pontilimi
660c5f077051fab1a07342a8defab87d	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	na
7647f6d0ab541806fd003ac76e4132a9	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	na
c60fd6a4f5f119bb5ba96dd2c644ebc7	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_Z_364416	Paenibacillus_Z_364416_methanolicus
f9eb6940b628a9cdd4357383cf1a2996	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	na	na	na
1d8b6c8a023e4574434a53f6f444bdec	Bacteria	Firmicutes_D	Bacilli	Thermoactinomycetales_367745	Thermoactinomycetaceae	Shimazuella	na
5a78585ad840d4aece60761945f4c360	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	na	na	na
8c0c7051ca308835d54583a05d3c4845	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae_405341	Conexibacter	Conexibacter_stalactiti
9045df4711b2cdb19cee7e30bafb8a19	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	na	na	na
d0444613d758b1d5e77762462412518b	Bacteria	Firmicutes_D	Bacilli	Bacillales_H	Marinococcaceae	Marinococcus	na
affa511f683fc00d313bb4e90a895b66	Bacteria	na	na	na	na	na	na
8c286f07ae44683238d92bf4721d9ffb	Bacteria	Firmicutes_B_370539	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus_sp000224515
d696cf2bdd72e8001ad52340f1773dbd	Bacteria	na	na	na	na	na	na
28ee95e0c99e836a61b5068eb7e084f3	Bacteria	Firmicutes_B_370539	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus_sp000224515
8766ac080ab3411c4b443f29f7552d55	Bacteria	Firmicutes_B_370539	Desulfitobacteriia	Desulfitobacteriales	na	na	na
7d1e8acb33c6e57d6f92680ef0e721a6	Bacteria	na	na	na	na	na	na
d88d9c4da124f46771ba626a62289e39	Bacteria	Firmicutes_D	Bacilli	na	na	na	na
de7778a639b3b1fb38ba48e5bba3cef3	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonosporobacter	na
4345fc2f832d813cb1734d478c52603c	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	na	na
d2dc1bfe79e924863aac47822aeffec9	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	CF-154	na
997379bde6df325b8921e54d68be00b8	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	CF-154	CF-154_sp005879655
2e9c622641d501ac0ddaebc754c372d2	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	na	na
ce51342698424b984007fb666bf5db3f	Bacteria	Firmicutes_D	Bacilli	Tumebacillales	Tumebacillaceae	Tumebacillus_A	na
b59493e8d2287922df24bfaefbb02ecf	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	AC-16	AC-16_sp005884575
4778511eedd7662d9f078274e6100d8e	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	UBA1242	UBA7862	UBA7862_sp002500135
836dbcecedbc94dff8ed5a27c9e86be3	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	UBA1242	UBA7862	UBA7862_sp002500135
